age,sexe,pays_origine,raison_voyage,provenance,destination,papiers_valides,casier_judiciaire,niveau_risque
18,Femme,RDC,Migration,Kigali,Mbujimayi,1,0,Moyen
61,Homme,Rwanda,Migration,Lubumbashi,Kinshasa,1,1,Moyen
67,Femme,Angola,Tourisme,Goma,Nairobi,1,0,Faible
61,Femme,Tanzanie,Affaires,Kisangani,Kananga,0,1,Élevé
35,Femme,Burundi,Transit,Kinshasa,Nairobi,1,1,Moyen
39,Homme,Tanzanie,Tourisme,Kinshasa,Tshikapa,1,1,Moyen
65,Homme,Angola,Études,Kisangani,Tshikapa,1,1,Moyen
39,Homme,RDC,Affaires,Lusaka,Kananga,0,0,Moyen
57,Femme,Ouganda,Tourisme,Lubumbashi,Mbujimayi,0,0,Moyen
40,Homme,RDC,Études,Kigali,Luanda,0,0,Moyen
54,Homme,Tanzanie,Affaires,Lubumbashi,Nairobi,0,0,Moyen
63,Femme,RDC,Migration,Goma,Kinshasa,1,0,Faible
70,Femme,Zambie,Études,Lubumbashi,Nairobi,0,0,Moyen
42,Femme,Burundi,Transit,Kinshasa,Nairobi,0,0,Moyen
56,Femme,Burundi,Affaires,Kisangani,Nairobi,1,1,Moyen
29,Femme,Tanzanie,Études,Kisangani,Luanda,0,0,Moyen
27,Homme,Angola,Transit,Kisangani,Kananga,0,0,Moyen
28,Femme,Angola,Transit,Lusaka,Kananga,1,1,Moyen
42,Femme,Ouganda,Affaires,Goma,Mbujimayi,1,1,Moyen
58,Femme,Burundi,Transit,Kisangani,Mbujimayi,0,0,Moyen
35,Homme,Angola,Tourisme,Kinshasa,Luanda,1,1,Moyen
66,Femme,Angola,Tourisme,Kisangani,Tshikapa,1,0,Faible
28,Homme,Burundi,Études,Kisangani,Tshikapa,1,0,Faible
27,Femme,Zambie,Études,Kisangani,Tshikapa,0,1,Élevé
51,Homme,Tanzanie,Migration,Kinshasa,Kinshasa,0,0,Moyen
53,Femme,Zambie,Études,Kigali,Kananga,0,1,Élevé
42,Homme,RDC,Tourisme,Goma,Nairobi,1,0,Faible
51,Femme,Rwanda,Transit,Lusaka,Kananga,0,1,Élevé
29,Homme,Tanzanie,Migration,Kinshasa,Tshikapa,0,1,Élevé
68,Homme,Tanzanie,Migration,Kinshasa,Kinshasa,0,1,Élevé
34,Homme,RDC,Tourisme,Lusaka,Nairobi,1,0,Faible
29,Femme,Zambie,Tourisme,Goma,Luanda,0,1,Élevé
48,Homme,RDC,Transit,Kigali,Tshikapa,0,1,Élevé
67,Homme,Tanzanie,Transit,Kisangani,Kananga,1,1,Moyen
51,Femme,Tanzanie,Tourisme,Kisangani,Mbujimayi,1,1,Moyen
24,Femme,RDC,Études,Kigali,Kinshasa,1,1,Moyen
68,Homme,Rwanda,Migration,Kigali,Luanda,0,0,Moyen
55,Homme,Tanzanie,Affaires,Goma,Nairobi,0,0,Moyen
43,Femme,Tanzanie,Tourisme,Kisangani,Nairobi,1,1,Moyen
62,Homme,Angola,Tourisme,Kigali,Nairobi,1,1,Moyen
67,Homme,Rwanda,Tourisme,Kisangani,Nairobi,0,1,Élevé
26,Femme,Burundi,Migration,Goma,Tshikapa,0,1,Élevé
39,Homme,Zambie,Migration,Kisangani,Kinshasa,1,1,Moyen
53,Femme,Zambie,Migration,Lubumbashi,Nairobi,1,0,Faible
42,Femme,Angola,Migration,Kinshasa,Nairobi,0,0,Moyen
43,Femme,Ouganda,Transit,Lubumbashi,Tshikapa,0,1,Élevé
25,Femme,Ouganda,Migration,Kisangani,Kinshasa,0,1,Élevé
44,Homme,Rwanda,Affaires,Lubumbashi,Tshikapa,0,0,Moyen
25,Homme,RDC,Affaires,Lusaka,Luanda,0,0,Moyen
68,Femme,Ouganda,Tourisme,Kisangani,Mbujimayi,0,0,Moyen
23,Homme,RDC,Tourisme,Lusaka,Kinshasa,1,1,Moyen
34,Homme,Rwanda,Migration,Kigali,Kinshasa,0,1,Élevé
26,Homme,Zambie,Études,Kinshasa,Kananga,0,0,Moyen
34,Femme,Zambie,Études,Lubumbashi,Tshikapa,1,0,Faible
50,Homme,Tanzanie,Migration,Kinshasa,Luanda,0,1,Élevé
51,Femme,Burundi,Transit,Lusaka,Kananga,1,1,Moyen
28,Femme,Rwanda,Affaires,Lusaka,Tshikapa,1,0,Faible
29,Femme,Ouganda,Tourisme,Lusaka,Tshikapa,1,1,Moyen
43,Femme,Ouganda,Affaires,Kinshasa,Kinshasa,0,1,Élevé
27,Homme,Zambie,Affaires,Lusaka,Mbujimayi,1,0,Faible
50,Femme,Tanzanie,Affaires,Lubumbashi,Tshikapa,1,1,Moyen
32,Femme,Rwanda,Tourisme,Kigali,Kananga,0,0,Moyen
50,Femme,Burundi,Études,Kigali,Mbujimayi,0,1,Élevé
35,Homme,Angola,Migration,Kigali,Kananga,1,0,Faible
60,Femme,Ouganda,Transit,Kigali,Tshikapa,0,1,Élevé
69,Femme,Ouganda,Tourisme,Kisangani,Tshikapa,1,1,Moyen
23,Femme,Angola,Migration,Lusaka,Luanda,0,1,Élevé
58,Homme,Zambie,Migration,Kinshasa,Luanda,0,0,Moyen
61,Homme,RDC,Tourisme,Kinshasa,Nairobi,0,1,Élevé
52,Homme,Burundi,Migration,Lusaka,Luanda,0,1,Élevé
45,Femme,Tanzanie,Transit,Lubumbashi,Mbujimayi,0,0,Moyen
29,Homme,RDC,Affaires,Kigali,Luanda,0,1,Élevé
57,Homme,Angola,Transit,Kigali,Kananga,0,0,Moyen
32,Homme,Burundi,Affaires,Lubumbashi,Tshikapa,1,0,Faible
35,Homme,Zambie,Migration,Kinshasa,Luanda,0,0,Moyen
34,Femme,Ouganda,Affaires,Lusaka,Kananga,0,0,Moyen
26,Homme,Ouganda,Transit,Goma,Kinshasa,0,1,Élevé
23,Homme,Ouganda,Tourisme,Kigali,Kinshasa,0,0,Moyen
25,Homme,Tanzanie,Affaires,Goma,Nairobi,1,0,Faible
23,Femme,Rwanda,Transit,Kisangani,Tshikapa,1,0,Faible
27,Femme,RDC,Tourisme,Kisangani,Luanda,1,1,Moyen
67,Femme,Angola,Affaires,Lusaka,Tshikapa,1,0,Faible
20,Homme,Burundi,Transit,Kigali,Tshikapa,0,0,Moyen
68,Femme,Zambie,Transit,Lubumbashi,Kananga,0,0,Moyen
43,Homme,Zambie,Études,Lubumbashi,Mbujimayi,1,1,Moyen
33,Femme,Tanzanie,Migration,Goma,Tshikapa,1,1,Moyen
49,Homme,Tanzanie,Transit,Goma,Kananga,0,0,Moyen
39,Homme,Ouganda,Affaires,Goma,Luanda,0,0,Moyen
33,Femme,Zambie,Tourisme,Kisangani,Kinshasa,1,1,Moyen
42,Homme,Ouganda,Affaires,Goma,Nairobi,0,0,Moyen
65,Homme,Burundi,Études,Lusaka,Kinshasa,0,1,Élevé
52,Homme,Ouganda,Études,Kisangani,Kananga,0,1,Élevé
60,Homme,Zambie,Migration,Kisangani,Kinshasa,0,1,Élevé
63,Homme,Burundi,Affaires,Kinshasa,Mbujimayi,1,0,Faible
22,Homme,Burundi,Transit,Lusaka,Tshikapa,1,1,Moyen
47,Femme,Zambie,Transit,Goma,Kananga,1,0,Faible
20,Femme,Burundi,Transit,Kisangani,Tshikapa,0,1,Élevé
25,Femme,Burundi,Migration,Kigali,Nairobi,0,0,Moyen
19,Homme,Rwanda,Études,Lubumbashi,Kananga,0,0,Moyen
53,Homme,Angola,Transit,Kinshasa,Luanda,1,0,Faible
67,Femme,Tanzanie,Transit,Lusaka,Mbujimayi,0,0,Moyen
21,Homme,Ouganda,Tourisme,Lubumbashi,Tshikapa,1,0,Faible
24,Homme,Burundi,Affaires,Kinshasa,Kananga,1,0,Faible
68,Femme,Ouganda,Études,Lusaka,Nairobi,0,1,Élevé
62,Femme,Ouganda,Études,Goma,Kananga,0,0,Moyen
59,Homme,Zambie,Migration,Kigali,Mbujimayi,0,0,Moyen
69,Femme,Angola,Études,Kinshasa,Nairobi,0,1,Élevé
29,Homme,Rwanda,Migration,Goma,Luanda,1,0,Faible
20,Homme,Ouganda,Tourisme,Goma,Luanda,0,1,Élevé
52,Femme,Burundi,Tourisme,Goma,Nairobi,1,1,Moyen
70,Femme,Rwanda,Transit,Kigali,Mbujimayi,0,1,Élevé
23,Homme,RDC,Transit,Kisangani,Nairobi,0,1,Élevé
67,Homme,Rwanda,Transit,Goma,Kananga,0,0,Moyen
50,Homme,Ouganda,Migration,Lubumbashi,Tshikapa,1,0,Faible
32,Homme,Angola,Affaires,Lusaka,Nairobi,1,0,Faible
49,Femme,Angola,Tourisme,Lusaka,Tshikapa,0,1,Élevé
67,Homme,Angola,Tourisme,Kinshasa,Nairobi,1,0,Faible
36,Homme,Tanzanie,Migration,Goma,Kananga,0,1,Élevé
47,Femme,Zambie,Transit,Kigali,Kinshasa,0,1,Élevé
46,Femme,RDC,Études,Kigali,Nairobi,1,1,Moyen
19,Femme,Angola,Transit,Goma,Nairobi,1,1,Moyen
36,Homme,Ouganda,Migration,Kigali,Kananga,1,1,Moyen
68,Femme,RDC,Migration,Lusaka,Tshikapa,1,0,Faible
57,Homme,Ouganda,Tourisme,Goma,Kinshasa,0,1,Élevé
67,Homme,Rwanda,Affaires,Kigali,Mbujimayi,0,0,Moyen
68,Homme,RDC,Tourisme,Goma,Nairobi,1,0,Faible
25,Homme,Tanzanie,Migration,Lubumbashi,Kinshasa,1,0,Faible
55,Femme,Tanzanie,Tourisme,Lubumbashi,Kananga,0,1,Élevé
21,Homme,Ouganda,Affaires,Lubumbashi,Luanda,0,0,Moyen
48,Femme,Tanzanie,Transit,Kisangani,Tshikapa,1,1,Moyen
67,Femme,Burundi,Affaires,Goma,Luanda,1,0,Faible
36,Femme,Zambie,Migration,Lusaka,Nairobi,1,0,Faible
47,Femme,RDC,Migration,Goma,Luanda,1,1,Moyen
54,Femme,Angola,Tourisme,Lusaka,Kinshasa,0,0,Moyen
48,Femme,Ouganda,Études,Lubumbashi,Kananga,1,1,Moyen
23,Homme,Rwanda,Études,Lubumbashi,Mbujimayi,1,1,Moyen
54,Homme,Ouganda,Tourisme,Lubumbashi,Luanda,0,0,Moyen
23,Homme,Burundi,Affaires,Kisangani,Nairobi,0,1,Élevé
45,Femme,RDC,Tourisme,Lubumbashi,Kinshasa,0,0,Moyen
63,Femme,Zambie,Tourisme,Kigali,Kananga,0,1,Élevé
44,Homme,Zambie,Études,Kisangani,Tshikapa,0,1,Élevé
61,Homme,Zambie,Études,Lubumbashi,Luanda,1,0,Faible
64,Homme,Zambie,Affaires,Kisangani,Nairobi,0,0,Moyen
20,Femme,Angola,Affaires,Kinshasa,Luanda,0,0,Moyen
50,Homme,Angola,Transit,Goma,Luanda,1,1,Moyen
45,Femme,Ouganda,Affaires,Kinshasa,Kananga,0,1,Élevé
28,Femme,RDC,Études,Kigali,Kananga,1,1,Moyen
23,Homme,Burundi,Migration,Lusaka,Luanda,1,0,Moyen
37,Homme,Tanzanie,Études,Lusaka,Kinshasa,1,0,Faible
53,Femme,Zambie,Transit,Kinshasa,Luanda,0,0,Moyen
50,Femme,Ouganda,Migration,Kisangani,Kananga,1,0,Faible
54,Femme,RDC,Transit,Goma,Luanda,1,1,Moyen
58,Homme,Tanzanie,Transit,Kinshasa,Mbujimayi,0,1,Élevé
41,Homme,Ouganda,Migration,Lusaka,Luanda,1,0,Faible
26,Femme,Burundi,Transit,Kinshasa,Kananga,0,1,Élevé
57,Homme,Tanzanie,Tourisme,Lusaka,Kananga,0,1,Élevé
28,Femme,Rwanda,Transit,Lusaka,Luanda,1,1,Moyen
58,Homme,Angola,Tourisme,Goma,Luanda,1,0,Faible
39,Femme,Zambie,Migration,Goma,Kinshasa,0,0,Moyen
57,Femme,Burundi,Migration,Kigali,Kananga,0,1,Élevé
38,Homme,Burundi,Affaires,Kigali,Mbujimayi,1,1,Moyen
29,Femme,Zambie,Migration,Kigali,Tshikapa,0,0,Moyen
47,Homme,Burundi,Affaires,Lubumbashi,Luanda,0,1,Élevé
42,Femme,Ouganda,Tourisme,Lubumbashi,Kinshasa,0,1,Élevé
58,Femme,Rwanda,Transit,Kinshasa,Nairobi,0,0,Moyen
57,Femme,Burundi,Transit,Kinshasa,Nairobi,1,1,Moyen
53,Femme,RDC,Transit,Kigali,Kananga,0,0,Moyen
38,Femme,RDC,Affaires,Lubumbashi,Luanda,0,1,Élevé
22,Homme,Tanzanie,Migration,Kisangani,Luanda,1,0,Moyen
44,Homme,Ouganda,Tourisme,Kisangani,Luanda,1,1,Moyen
20,Femme,RDC,Transit,Lubumbashi,Tshikapa,0,1,Élevé
41,Homme,RDC,Migration,Lubumbashi,Kinshasa,0,0,Moyen
52,Femme,Rwanda,Migration,Lubumbashi,Nairobi,0,1,Élevé
46,Femme,RDC,Affaires,Goma,Tshikapa,0,1,Élevé
41,Femme,Ouganda,Transit,Lubumbashi,Kinshasa,1,0,Faible
45,Femme,Ouganda,Tourisme,Kigali,Kinshasa,1,0,Faible
24,Femme,Rwanda,Transit,Lusaka,Kinshasa,0,0,Moyen
23,Femme,Tanzanie,Migration,Kigali,Tshikapa,1,1,Élevé
47,Femme,Burundi,Migration,Kinshasa,Kinshasa,0,1,Élevé
65,Femme,Ouganda,Études,Lusaka,Kananga,1,1,Moyen
44,Femme,Zambie,Affaires,Lubumbashi,Kinshasa,1,1,Moyen
23,Homme,Tanzanie,Transit,Goma,Tshikapa,0,1,Élevé
47,Homme,RDC,Transit,Goma,Kananga,1,1,Moyen
66,Homme,Ouganda,Tourisme,Kisangani,Kananga,1,0,Faible
19,Homme,Ouganda,Transit,Kisangani,Kinshasa,0,0,Moyen
45,Femme,Tanzanie,Migration,Kinshasa,Kinshasa,1,1,Moyen
54,Homme,Zambie,Affaires,Lubumbashi,Kinshasa,1,1,Moyen
62,Homme,Ouganda,Études,Lubumbashi,Nairobi,0,0,Moyen
59,Homme,Rwanda,Études,Lubumbashi,Nairobi,0,1,Élevé
36,Femme,Ouganda,Affaires,Kigali,Nairobi,0,0,Moyen
69,Femme,Burundi,Migration,Kisangani,Kananga,1,1,Moyen
57,Femme,Tanzanie,Tourisme,Kinshasa,Luanda,0,0,Moyen
27,Homme,RDC,Tourisme,Kinshasa,Kananga,0,1,Élevé
43,Femme,Zambie,Tourisme,Goma,Luanda,0,1,Élevé
68,Femme,Rwanda,Études,Lusaka,Luanda,0,1,Élevé
27,Femme,Tanzanie,Migration,Goma,Tshikapa,0,0,Moyen
64,Femme,Zambie,Affaires,Kisangani,Mbujimayi,0,0,Moyen
26,Homme,Rwanda,Affaires,Kisangani,Kananga,1,1,Moyen
55,Homme,Burundi,Tourisme,Kigali,Kinshasa,1,1,Moyen
25,Femme,Angola,Transit,Lubumbashi,Luanda,0,0,Moyen
51,Homme,RDC,Tourisme,Goma,Nairobi,0,0,Moyen
46,Femme,Zambie,Transit,Kisangani,Kinshasa,0,0,Moyen
36,Femme,Rwanda,Études,Kinshasa,Kinshasa,1,0,Faible
47,Homme,RDC,Affaires,Lubumbashi,Kananga,0,1,Élevé
61,Homme,Rwanda,Études,Goma,Kinshasa,0,0,Moyen
49,Femme,RDC,Tourisme,Lusaka,Kananga,1,1,Moyen
24,Femme,RDC,Migration,Kisangani,Luanda,1,1,Élevé
51,Homme,Angola,Études,Lusaka,Kinshasa,0,0,Moyen
46,Femme,RDC,Affaires,Kigali,Tshikapa,1,0,Faible
41,Femme,Rwanda,Tourisme,Kinshasa,Kananga,0,0,Moyen
34,Femme,Angola,Transit,Lubumbashi,Tshikapa,1,0,Faible
18,Homme,Zambie,Études,Goma,Tshikapa,1,1,Moyen
21,Femme,Zambie,Études,Kisangani,Tshikapa,1,0,Faible
34,Femme,Angola,Tourisme,Kinshasa,Kananga,0,0,Moyen
50,Femme,RDC,Migration,Kinshasa,Kananga,1,0,Faible
36,Homme,RDC,Affaires,Kinshasa,Mbujimayi,0,1,Élevé
44,Femme,Ouganda,Migration,Kisangani,Kananga,0,0,Moyen
21,Femme,Ouganda,Migration,Kisangani,Tshikapa,0,1,Élevé
61,Femme,Tanzanie,Migration,Lusaka,Luanda,1,0,Faible
29,Homme,Ouganda,Tourisme,Lusaka,Nairobi,1,1,Moyen
36,Homme,Burundi,Tourisme,Kinshasa,Tshikapa,1,1,Moyen
31,Homme,Ouganda,Affaires,Lusaka,Nairobi,1,0,Faible
47,Homme,Zambie,Migration,Kisangani,Nairobi,1,0,Faible
63,Homme,Rwanda,Études,Lusaka,Kananga,1,0,Faible
47,Femme,Tanzanie,Affaires,Kinshasa,Tshikapa,1,1,Moyen
19,Homme,Rwanda,Études,Lubumbashi,Nairobi,0,1,Élevé
43,Homme,Burundi,Affaires,Lubumbashi,Tshikapa,1,0,Faible
52,Homme,Burundi,Transit,Lubumbashi,Luanda,0,0,Moyen
62,Femme,Zambie,Affaires,Lubumbashi,Tshikapa,0,1,Élevé
68,Homme,Rwanda,Études,Lubumbashi,Kinshasa,0,0,Moyen
32,Homme,RDC,Transit,Goma,Tshikapa,1,1,Moyen
41,Homme,Angola,Études,Kinshasa,Luanda,1,1,Moyen
23,Femme,Tanzanie,Affaires,Kinshasa,Kananga,1,0,Faible
20,Homme,Tanzanie,Tourisme,Kisangani,Tshikapa,0,0,Moyen
20,Femme,Zambie,Tourisme,Kigali,Luanda,0,0,Moyen
70,Femme,RDC,Études,Goma,Nairobi,0,0,Moyen
64,Femme,Burundi,Études,Kisangani,Nairobi,1,1,Moyen
38,Femme,Angola,Affaires,Kisangani,Kananga,1,1,Moyen
42,Femme,Burundi,Transit,Kisangani,Nairobi,1,1,Moyen
37,Homme,Ouganda,Affaires,Goma,Kinshasa,1,0,Faible
23,Homme,Angola,Transit,Lubumbashi,Nairobi,1,1,Moyen
37,Femme,Angola,Affaires,Lubumbashi,Mbujimayi,1,1,Moyen
21,Femme,Angola,Affaires,Kigali,Mbujimayi,1,1,Moyen
22,Femme,Angola,Tourisme,Lusaka,Nairobi,0,1,Élevé
47,Femme,Burundi,Études,Lubumbashi,Mbujimayi,0,1,Élevé
21,Femme,Ouganda,Affaires,Kigali,Kinshasa,0,1,Élevé
27,Homme,RDC,Migration,Kisangani,Nairobi,1,0,Faible
31,Femme,Angola,Transit,Goma,Kinshasa,1,0,Faible
21,Femme,Rwanda,Études,Kisangani,Luanda,0,1,Élevé
69,Femme,Rwanda,Transit,Lusaka,Kinshasa,0,1,Élevé
61,Femme,Angola,Tourisme,Lusaka,Kananga,1,1,Moyen
51,Homme,Rwanda,Transit,Lusaka,Kananga,0,1,Élevé
52,Femme,Burundi,Tourisme,Kigali,Mbujimayi,1,1,Moyen
19,Femme,Burundi,Tourisme,Kinshasa,Nairobi,1,1,Moyen
41,Homme,RDC,Migration,Kisangani,Luanda,0,1,Élevé
68,Femme,RDC,Tourisme,Kisangani,Luanda,0,0,Moyen
49,Homme,Tanzanie,Études,Goma,Kananga,1,0,Faible
70,Homme,Tanzanie,Affaires,Goma,Luanda,0,0,Moyen
40,Femme,Angola,Transit,Lubumbashi,Mbujimayi,1,0,Faible
41,Homme,Zambie,Tourisme,Goma,Luanda,1,1,Moyen
57,Homme,Rwanda,Transit,Lubumbashi,Tshikapa,0,1,Élevé
53,Homme,Tanzanie,Tourisme,Kigali,Tshikapa,1,0,Faible
55,Homme,Tanzanie,Affaires,Lusaka,Kananga,0,1,Élevé
63,Homme,RDC,Migration,Lubumbashi,Kananga,1,1,Moyen
41,Homme,RDC,Affaires,Lubumbashi,Mbujimayi,0,1,Élevé
50,Homme,Rwanda,Migration,Lusaka,Tshikapa,0,0,Moyen
46,Homme,Zambie,Tourisme,Lusaka,Mbujimayi,1,1,Moyen
31,Homme,Zambie,Tourisme,Kigali,Nairobi,1,1,Moyen
19,Homme,Ouganda,Études,Goma,Luanda,0,1,Élevé
19,Femme,Rwanda,Transit,Kisangani,Luanda,0,0,Moyen
53,Homme,Angola,Tourisme,Lubumbashi,Tshikapa,1,1,Moyen
18,Femme,Angola,Transit,Kinshasa,Kananga,1,0,Faible
39,Femme,Tanzanie,Tourisme,Goma,Kinshasa,1,1,Moyen
25,Femme,Tanzanie,Affaires,Lusaka,Luanda,1,0,Faible
44,Homme,Angola,Tourisme,Kisangani,Tshikapa,0,1,Élevé
53,Homme,Zambie,Migration,Lubumbashi,Mbujimayi,1,1,Moyen
64,Femme,Tanzanie,Études,Kisangani,Tshikapa,1,0,Faible
29,Homme,Angola,Migration,Lusaka,Kinshasa,1,0,Faible
26,Homme,Ouganda,Tourisme,Goma,Kinshasa,1,0,Faible
39,Homme,Burundi,Études,Lubumbashi,Nairobi,1,1,Moyen
35,Femme,RDC,Études,Kinshasa,Kinshasa,1,1,Moyen
37,Homme,RDC,Tourisme,Kigali,Kananga,0,1,Élevé
31,Femme,Rwanda,Affaires,Lusaka,Kinshasa,0,0,Moyen
61,Femme,Angola,Transit,Goma,Nairobi,1,1,Moyen
29,Homme,Burundi,Affaires,Kisangani,Kananga,1,1,Moyen
26,Femme,Ouganda,Migration,Kigali,Luanda,0,0,Moyen
28,Femme,Zambie,Affaires,Kisangani,Mbujimayi,0,0,Moyen
46,Femme,Rwanda,Migration,Lusaka,Luanda,0,0,Moyen
32,Femme,Burundi,Tourisme,Lubumbashi,Kinshasa,0,1,Élevé
51,Femme,Tanzanie,Migration,Lusaka,Tshikapa,0,0,Moyen
29,Homme,Zambie,Affaires,Lusaka,Mbujimayi,0,1,Élevé
18,Homme,Angola,Transit,Lubumbashi,Mbujimayi,0,0,Moyen
61,Femme,Tanzanie,Affaires,Kigali,Tshikapa,1,0,Faible
40,Homme,Zambie,Tourisme,Lubumbashi,Mbujimayi,1,1,Moyen
33,Homme,Burundi,Migration,Goma,Luanda,1,0,Faible
44,Femme,Ouganda,Migration,Lusaka,Luanda,1,0,Faible
56,Femme,Ouganda,Transit,Lusaka,Mbujimayi,0,1,Élevé
36,Femme,Tanzanie,Transit,Lubumbashi,Nairobi,0,1,Élevé
49,Femme,Angola,Migration,Kisangani,Luanda,1,0,Faible
52,Homme,RDC,Études,Lusaka,Luanda,1,0,Faible
43,Femme,Burundi,Affaires,Lubumbashi,Tshikapa,0,0,Moyen
56,Homme,RDC,Transit,Kisangani,Nairobi,0,1,Élevé
50,Homme,Rwanda,Études,Goma,Kinshasa,0,1,Élevé
61,Femme,Tanzanie,Études,Kinshasa,Mbujimayi,1,0,Faible
45,Femme,Tanzanie,Transit,Goma,Kinshasa,1,0,Faible
29,Femme,Burundi,Transit,Kigali,Mbujimayi,1,1,Moyen
69,Homme,Rwanda,Tourisme,Lubumbashi,Luanda,0,1,Élevé
41,Femme,Angola,Études,Lubumbashi,Kananga,1,1,Moyen
45,Femme,RDC,Transit,Lusaka,Luanda,0,0,Moyen
63,Homme,Zambie,Tourisme,Kigali,Tshikapa,1,1,Moyen
20,Femme,Ouganda,Migration,Goma,Kinshasa,1,1,Élevé
23,Homme,Rwanda,Études,Kigali,Nairobi,0,0,Moyen
67,Femme,Rwanda,Tourisme,Kisangani,Kinshasa,1,1,Moyen
55,Homme,Ouganda,Études,Lubumbashi,Tshikapa,0,0,Moyen
69,Femme,Tanzanie,Études,Lubumbashi,Kinshasa,0,1,Élevé
58,Homme,Ouganda,Tourisme,Kigali,Kananga,0,0,Moyen
62,Femme,Tanzanie,Études,Goma,Kinshasa,1,1,Moyen
67,Femme,Ouganda,Migration,Kigali,Kinshasa,0,0,Moyen
18,Femme,RDC,Études,Kinshasa,Mbujimayi,1,1,Moyen
34,Homme,Tanzanie,Études,Lubumbashi,Kinshasa,1,0,Faible
50,Femme,Tanzanie,Tourisme,Lusaka,Mbujimayi,1,0,Faible
64,Femme,Rwanda,Tourisme,Kisangani,Tshikapa,0,0,Moyen
55,Femme,Tanzanie,Études,Kigali,Nairobi,1,0,Faible
25,Femme,Rwanda,Affaires,Goma,Mbujimayi,1,0,Faible
27,Femme,Rwanda,Tourisme,Kisangani,Tshikapa,0,0,Moyen
28,Femme,Zambie,Études,Kigali,Nairobi,0,1,Élevé
19,Homme,RDC,Affaires,Kisangani,Kinshasa,1,0,Faible
23,Homme,RDC,Tourisme,Kisangani,Nairobi,0,1,Élevé
43,Homme,Zambie,Tourisme,Lubumbashi,Luanda,1,1,Moyen
60,Femme,Angola,Migration,Lubumbashi,Mbujimayi,1,0,Faible
50,Homme,RDC,Études,Goma,Kinshasa,1,0,Faible
35,Homme,Tanzanie,Études,Kisangani,Nairobi,1,0,Faible
31,Femme,Rwanda,Tourisme,Goma,Tshikapa,0,0,Moyen
32,Femme,Ouganda,Études,Kisangani,Luanda,1,1,Moyen
57,Homme,Ouganda,Migration,Kisangani,Luanda,1,0,Faible
29,Homme,Angola,Affaires,Kisangani,Luanda,1,0,Faible
40,Homme,Zambie,Migration,Kinshasa,Nairobi,1,0,Faible
47,Homme,Angola,Transit,Lubumbashi,Kinshasa,1,0,Faible
42,Homme,RDC,Affaires,Kigali,Luanda,1,0,Faible
63,Femme,Burundi,Tourisme,Goma,Kananga,1,1,Moyen
64,Femme,Rwanda,Études,Goma,Mbujimayi,0,1,Élevé
34,Femme,RDC,Transit,Goma,Luanda,1,0,Faible
69,Femme,Burundi,Tourisme,Kinshasa,Kinshasa,1,1,Moyen
53,Femme,Burundi,Migration,Kigali,Luanda,1,0,Faible
64,Homme,Rwanda,Études,Goma,Tshikapa,0,0,Moyen
20,Homme,Tanzanie,Migration,Kinshasa,Luanda,0,0,Élevé
42,Homme,Angola,Études,Lusaka,Nairobi,1,0,Faible
58,Femme,Tanzanie,Migration,Lusaka,Tshikapa,0,0,Moyen
43,Homme,Burundi,Études,Kinshasa,Nairobi,0,1,Élevé
23,Femme,RDC,Études,Goma,Tshikapa,0,1,Élevé
36,Femme,Zambie,Tourisme,Lusaka,Kananga,0,1,Élevé
44,Femme,Rwanda,Transit,Goma,Tshikapa,1,1,Moyen
32,Femme,Tanzanie,Affaires,Goma,Kananga,0,0,Moyen
57,Homme,Zambie,Affaires,Lubumbashi,Kananga,0,1,Élevé
66,Homme,RDC,Tourisme,Lubumbashi,Kinshasa,0,0,Moyen
37,Femme,Ouganda,Affaires,Goma,Nairobi,0,0,Moyen
29,Homme,Angola,Transit,Goma,Nairobi,0,1,Élevé
58,Femme,Tanzanie,Transit,Kigali,Mbujimayi,0,0,Moyen
56,Homme,Ouganda,Études,Lubumbashi,Luanda,0,0,Moyen
22,Homme,Angola,Migration,Kinshasa,Nairobi,1,1,Élevé
48,Femme,Tanzanie,Tourisme,Lusaka,Luanda,1,0,Faible
64,Femme,Tanzanie,Transit,Kigali,Nairobi,0,0,Moyen
32,Homme,Ouganda,Affaires,Lubumbashi,Kinshasa,1,1,Moyen
57,Homme,Ouganda,Affaires,Goma,Luanda,0,0,Moyen
33,Homme,Tanzanie,Tourisme,Lusaka,Nairobi,0,0,Moyen
53,Homme,Zambie,Affaires,Goma,Nairobi,1,0,Faible
62,Femme,RDC,Transit,Lusaka,Mbujimayi,1,1,Moyen
61,Femme,RDC,Études,Kisangani,Tshikapa,1,0,Faible
60,Femme,Ouganda,Tourisme,Kigali,Mbujimayi,0,0,Moyen
43,Femme,Tanzanie,Affaires,Kigali,Kananga,0,0,Moyen
22,Femme,Tanzanie,Études,Kigali,Nairobi,1,0,Faible
59,Homme,RDC,Tourisme,Kinshasa,Nairobi,0,0,Moyen
48,Homme,Angola,Affaires,Lusaka,Kananga,1,1,Moyen
65,Femme,Ouganda,Affaires,Kinshasa,Mbujimayi,1,1,Moyen
25,Homme,Ouganda,Études,Lubumbashi,Tshikapa,1,1,Moyen
27,Femme,Angola,Migration,Kisangani,Kananga,1,1,Moyen
23,Femme,Ouganda,Transit,Kigali,Tshikapa,1,1,Moyen
20,Homme,Angola,Études,Lubumbashi,Luanda,0,0,Moyen
21,Homme,Rwanda,Migration,Kinshasa,Luanda,0,0,Élevé
